"","state","city","certified","withdraw","cert_withdraw","reject","denied","invalidated","pending","total","rank"
"13462","COLORADO","IRVINE",2,0,0,0,0,0,0,2,112.5
"13463","COLORADO","JOHNSTOWN",2,0,0,0,0,0,0,2,112.5
"13464","COLORADO","JULESBURG",2,0,0,0,0,0,0,2,112.5
"13465","COLORADO","KANSAS CITY",2,0,0,0,0,0,0,2,112.5
"13466","COLORADO","KIOWA",2,0,0,0,0,0,0,2,112.5
"13467","COLORADO","LAS ANIMAS",2,0,0,0,0,0,0,2,112.5
"13468","COLORADO","MILPITAS",1,1,0,0,0,0,0,2,112.5
"13469","COLORADO","MONTVALE",2,0,0,0,0,0,0,2,112.5
"13470","COLORADO","OAKLAND",0,0,0,0,2,0,0,2,112.5
"13471","COLORADO","PALO ALTO",1,0,0,0,1,0,0,2,112.5
"13472","COLORADO","PLATTEVILLE; GILL",2,0,0,0,0,0,0,2,112.5
"13473","COLORADO","RANCH",1,1,0,0,0,0,0,2,112.5
"13474","COLORADO","RIO GRANDE",1,1,0,0,0,0,0,2,112.5
"13475","COLORADO","SALINAS",1,0,0,0,1,0,0,2,112.5
"13476","COLORADO","SHERMAN OAKS",2,0,0,0,0,0,0,2,112.5
"13477","COLORADO","SIMI VALLEY",2,0,0,0,0,0,0,2,112.5
"13478","COLORADO","SUITE 200",2,0,0,0,0,0,0,2,112.5
"13479","COLORADO","US AIR FORCE ACADEMY",1,0,0,0,1,0,0,2,112.5
"13480","COLORADO","WALNUT CREEK",2,0,0,0,0,0,0,2,112.5
"13481","COLORADO","WESTON",2,0,0,0,0,0,0,2,112.5
"13482","COLORADO","WOODY CREEK",2,0,0,0,0,0,0,2,112.5
"13483","LOUISIANA","AMITE",3,1,0,0,0,0,0,4,112.5
"13484","LOUISIANA","BENTON",1,0,0,0,3,0,0,4,112.5
"13485","LOUISIANA","CARENCRO",4,0,0,0,0,0,0,4,112.5
"13486","LOUISIANA","GARYVILLE",4,0,0,0,0,0,0,4,112.5
"13487","LOUISIANA","INDEPENDENCE",3,0,1,0,0,0,0,4,112.5
"13488","LOUISIANA","JENA",2,1,1,0,0,0,0,4,112.5
"13489","LOUISIANA","KENTWOOD",4,0,0,0,0,0,0,4,112.5
"13490","LOUISIANA","LACASSINE",3,0,0,0,1,0,0,4,112.5
"13491","LOUISIANA","LENA",4,0,0,0,0,0,0,4,112.5
"13492","LOUISIANA","LOUISIANA",2,2,0,0,0,0,0,4,112.5
"13493","LOUISIANA","MERRYVILLE",3,0,1,0,0,0,0,4,112.5
"13494","LOUISIANA","OAKDALE",3,1,0,0,0,0,0,4,112.5
"13495","LOUISIANA","ST. MARTINVILLE",4,0,0,0,0,0,0,4,112.5
"13496","LOUISIANA","VINTON",4,0,0,0,0,0,0,4,112.5
"13497","ARKANSAS","FORREST CITY",12,0,0,0,0,0,0,12,112
"13498","ARKANSAS","NASHVILLE",9,0,1,0,2,0,0,12,112
"13499","ARKANSAS","STUTTGART",9,0,2,0,1,0,0,12,112
"13500","NEW MEXICO","KIRTLAND",35,0,1,0,3,0,0,39,112
"13501","UTAH","MOUNT PLEASANT",9,2,0,0,0,0,0,11,112
"13502","VERMONT","SOUTH BURLINGTON",187,2,3,0,7,0,0,199,112
"13503","KENTUCKY","FALMOUTH",2,0,2,0,2,0,0,6,111.5
"13504","KENTUCKY","FLEMINGSBURG",4,0,0,0,2,0,0,6,111.5
"13505","KENTUCKY","GUTHRIE",5,0,0,0,1,0,0,6,111.5
"13506","KENTUCKY","LANCASTER",5,1,0,0,0,0,0,6,111.5
"13507","KENTUCKY","MCDOWELL",6,0,0,0,0,0,0,6,111.5
"13508","KENTUCKY","MIDDLETOWN",3,1,0,0,2,0,0,6,111.5
"13509","KENTUCKY","MORGANFIELD",6,0,0,0,0,0,0,6,111.5
"13510","KENTUCKY","OWENTON",5,0,1,0,0,0,0,6,111.5
"13511","KENTUCKY","RADCLIFF",4,2,0,0,0,0,0,6,111.5
"13512","KENTUCKY","UNION",6,0,0,0,0,0,0,6,111.5
"13513","NA","MANASSAS",2,0,0,0,2,0,0,4,111.5
"13514","NA","MCLEAN",3,0,0,0,1,0,0,4,111.5
"13515","NA","MONGMONG",4,0,0,0,0,0,0,4,111.5
"13516","NA","RICHMOND",3,0,1,0,0,0,0,4,111.5
"13517","NEW MEXICO","CROWNPOINT",37,0,0,0,0,0,0,37,111
"13518","VERMONT","ESSEX JUNCTION",126,4,8,0,9,0,0,147,111
"13519","OKLAHOMA","COLLINSVILLE",8,0,0,0,0,0,0,8,110.5
"13520","OKLAHOMA","HOLLIS",8,0,0,0,0,0,0,8,110.5
"13521","OKLAHOMA","SALLISAW",5,0,0,0,3,0,0,8,110.5
"13522","OKLAHOMA","SULPHUR",5,0,0,0,3,0,0,8,110.5
"13523","NEW MEXICO","SILVER CITY",28,1,2,0,4,0,0,35,110
"13524","OREGON","COQUILLE",13,0,0,0,0,0,0,13,110
"13525","OREGON","PHOENIX",7,0,1,0,5,0,0,13,110
"13526","OREGON","WOODBURN",13,0,0,0,0,0,0,13,110
"13527","UTAH","ROOSEVELT",10,0,0,0,0,0,0,10,110
"13528","UTAH","SAINT GEORGE",8,0,2,0,0,0,0,10,110
"13529","UTAH","SOUTH OGDEN",8,0,0,0,2,0,0,10,110
"13530","VERMONT","MIDDLEBURY",88,0,8,0,1,0,0,97,110
"13531","MASSACHUSETTS","1 KENDALL SQUARE",1,0,0,0,0,0,0,1,109.5
"13532","MASSACHUSETTS","100 HUNTINGTON AVENUE",1,0,0,0,0,0,0,1,109.5
"13533","MASSACHUSETTS","10TH FLOOR",1,0,0,0,0,0,0,1,109.5
"13534","MASSACHUSETTS","1153 CENTRE STREET",1,0,0,0,0,0,0,1,109.5
"13535","MASSACHUSETTS","1200 CROWN COLONY DR",1,0,0,0,0,0,0,1,109.5
"13536","MASSACHUSETTS","130 ROYALL STREET",1,0,0,0,0,0,0,1,109.5
"13537","MASSACHUSETTS","14 CAMBRIDGE CENTER",1,0,0,0,0,0,0,1,109.5
"13538","MASSACHUSETTS","15 PARKMAN STREET",1,0,0,0,0,0,0,1,109.5
"13539","MASSACHUSETTS","153 RANGEWAY ROAD",1,0,0,0,0,0,0,1,109.5
"13540","MASSACHUSETTS","155 SEAPORT BOULEVARD",1,0,0,0,0,0,0,1,109.5
"13541","MASSACHUSETTS","16 LANTERN ROAD",1,0,0,0,0,0,0,1,109.5
"13542","MASSACHUSETTS","160 GOVERNORS DRIVE",1,0,0,0,0,0,0,1,109.5
"13543","MASSACHUSETTS","1805 CAMBRIDGE STREET",0,0,0,0,1,0,0,1,109.5
"13544","MASSACHUSETTS","2 TECHNOLOGY DRIVE",1,0,0,0,0,0,0,1,109.5
"13545","MASSACHUSETTS","23 THIRD AVENUE",1,0,0,0,0,0,0,1,109.5
"13546","MASSACHUSETTS","27 CONGRESS STREET",1,0,0,0,0,0,0,1,109.5
"13547","MASSACHUSETTS","3 TRASK LANE",1,0,0,0,0,0,0,1,109.5
"13548","MASSACHUSETTS","330 MOUNT AUBURN STREET",0,0,0,0,1,0,0,1,109.5
"13549","MASSACHUSETTS","50 STANIFORD ST.   SUITE 560",1,0,0,0,0,0,0,1,109.5
"13550","MASSACHUSETTS","500 OLD CONNECTICUT PATH",0,0,1,0,0,0,0,1,109.5
"13551","MASSACHUSETTS","501 BOYLSTON STREET",0,0,0,0,1,0,0,1,109.5
"13552","MASSACHUSETTS","53 STATE STREET",1,0,0,0,0,0,0,1,109.5
"13553","MASSACHUSETTS","55 FRUIT STREET",1,0,0,0,0,0,0,1,109.5
"13554","MASSACHUSETTS","57 BROWN STREET",1,0,0,0,0,0,0,1,109.5
"13555","MASSACHUSETTS","600 FRIBERG PARKWAY",1,0,0,0,0,0,0,1,109.5
"13556","MASSACHUSETTS","651 HUNTINGTON AVE.",0,0,1,0,0,0,0,1,109.5
"13557","MASSACHUSETTS","6TH FLOOR",1,0,0,0,0,0,0,1,109.5
"13558","MASSACHUSETTS","715 NORTH PLEASANT STREET",1,0,0,0,0,0,0,1,109.5
"13559","MASSACHUSETTS","75 FRANCIS STREET",1,0,0,0,0,0,0,1,109.5
"13560","MASSACHUSETTS","75 SIDNEY STREET",0,1,0,0,0,0,0,1,109.5
"13561","MASSACHUSETTS","77 MASSACHUSETTS AVE.",1,0,0,0,0,0,0,1,109.5
"13562","MASSACHUSETTS","77 MASSACHUSETTS AVENUE",1,0,0,0,0,0,0,1,109.5
"13563","MASSACHUSETTS","79 JFK STREET",1,0,0,0,0,0,0,1,109.5
"13564","MASSACHUSETTS","804 WOBURN STREET",0,1,0,0,0,0,0,1,109.5
"13565","MASSACHUSETTS","84 WATERFORD DRIVE",0,0,1,0,0,0,0,1,109.5
"13566","MASSACHUSETTS","98 BOLTWOOD AVENUE",1,0,0,0,0,0,0,1,109.5
"13567","MASSACHUSETTS","ABDULLAIBRAHIM",1,0,0,0,0,0,0,1,109.5
"13568","MASSACHUSETTS","ACTON & BOXBOROUGH",0,0,0,0,1,0,0,1,109.5
"13569","MASSACHUSETTS","ALBANY",1,0,0,0,0,0,0,1,109.5
"13570","MASSACHUSETTS","ALLISON PARK",1,0,0,0,0,0,0,1,109.5
"13571","MASSACHUSETTS","ALLSTON (BOSTON)",1,0,0,0,0,0,0,1,109.5
"13572","MASSACHUSETTS","ANN ARBOR",1,0,0,0,0,0,0,1,109.5
"13573","MASSACHUSETTS","BARNSTABLE",1,0,0,0,0,0,0,1,109.5
"13574","MASSACHUSETTS","BATON ROUGE",1,0,0,0,0,0,0,1,109.5
"13575","MASSACHUSETTS","BELLEVUE",1,0,0,0,0,0,0,1,109.5
"13576","MASSACHUSETTS","BERLIN",1,0,0,0,0,0,0,1,109.5
"13577","MASSACHUSETTS","BLAINE",1,0,0,0,0,0,0,1,109.5
"13578","MASSACHUSETTS","BLDG. 46",0,0,1,0,0,0,0,1,109.5
"13579","MASSACHUSETTS","BOSTON (SUFFOLK)",1,0,0,0,0,0,0,1,109.5
"13580","MASSACHUSETTS","BOYLSTON",1,0,0,0,0,0,0,1,109.5
"13581","MASSACHUSETTS","BRADFORD",0,0,1,0,0,0,0,1,109.5
"13582","MASSACHUSETTS","BRISTOL",1,0,0,0,0,0,0,1,109.5
"13583","MASSACHUSETTS","BRUNSWICK",1,0,0,0,0,0,0,1,109.5
"13584","MASSACHUSETTS","BUILDING #3",1,0,0,0,0,0,0,1,109.5
"13585","MASSACHUSETTS","BURLINGTON MA",1,0,0,0,0,0,0,1,109.5
"13586","MASSACHUSETTS","CAMBRDIGE",1,0,0,0,0,0,0,1,109.5
"13587","MASSACHUSETTS","CAPITOL HEIGHTS",1,0,0,0,0,0,0,1,109.5
"13588","MASSACHUSETTS","CARVER",1,0,0,0,0,0,0,1,109.5
"13589","MASSACHUSETTS","CARY",1,0,0,0,0,0,0,1,109.5
"13590","MASSACHUSETTS","CHELMSFORD STREET",1,0,0,0,0,0,0,1,109.5
"13591","MASSACHUSETTS","CHELSEA / BOSTON",1,0,0,0,0,0,0,1,109.5
"13592","MASSACHUSETTS","CHESTNUT HILL (BROOKLINE)",1,0,0,0,0,0,0,1,109.5
"13593","MASSACHUSETTS","CHESTNUT STREET",1,0,0,0,0,0,0,1,109.5
"13594","MASSACHUSETTS","CHILEMSFORD",1,0,0,0,0,0,0,1,109.5
"13595","MASSACHUSETTS","CLEARWATER BEACH",1,0,0,0,0,0,0,1,109.5
"13596","MASSACHUSETTS","CLEVELAND",1,0,0,0,0,0,0,1,109.5
"13597","MASSACHUSETTS","COLD SPRING HARBOR",0,1,0,0,0,0,0,1,109.5
"13598","MASSACHUSETTS","COTUIT",0,0,1,0,0,0,0,1,109.5
"13599","MASSACHUSETTS","CPZN 7",1,0,0,0,0,0,0,1,109.5
"13600","MASSACHUSETTS","CRANBERRY TOWN",0,1,0,0,0,0,0,1,109.5
"13601","MASSACHUSETTS","CRANSTON",0,0,1,0,0,0,0,1,109.5
"13602","MASSACHUSETTS","CULVER CITY",1,0,0,0,0,0,0,1,109.5
"13603","MASSACHUSETTS","CUNNINGHAM",1,0,0,0,0,0,0,1,109.5
"13604","MASSACHUSETTS","CUPERTINO",1,0,0,0,0,0,0,1,109.5
"13605","MASSACHUSETTS","DENNIS",1,0,0,0,0,0,0,1,109.5
"13606","MASSACHUSETTS","DENVER",1,0,0,0,0,0,0,1,109.5
"13607","MASSACHUSETTS","DORCHESTER MA 02062",1,0,0,0,0,0,0,1,109.5
"13608","MASSACHUSETTS","DORCHESTER/BOSTON",1,0,0,0,0,0,0,1,109.5
"13609","MASSACHUSETTS","DURHAM",0,1,0,0,0,0,0,1,109.5
"13610","MASSACHUSETTS","E. WEYMOUTH",1,0,0,0,0,0,0,1,109.5
"13611","MASSACHUSETTS","EAGAN",1,0,0,0,0,0,0,1,109.5
"13612","MASSACHUSETTS","EAST FREETOWN",1,0,0,0,0,0,0,1,109.5
"13613","MASSACHUSETTS","EAST MARBOROUGH",1,0,0,0,0,0,0,1,109.5
"13614","MASSACHUSETTS","EAST PALO ALTO",1,0,0,0,0,0,0,1,109.5
"13615","MASSACHUSETTS","EAST TAUNTON",1,0,0,0,0,0,0,1,109.5
"13616","MASSACHUSETTS","EAST WAREHAM",1,0,0,0,0,0,0,1,109.5
"13617","MASSACHUSETTS","EDGEWATER",1,0,0,0,0,0,0,1,109.5
"13618","MASSACHUSETTS","EDISON",1,0,0,0,0,0,0,1,109.5
"13619","MASSACHUSETTS","EIGHT CAMBRIDGE CENTER",1,0,0,0,0,0,0,1,109.5
"13620","MASSACHUSETTS","ESSEX",1,0,0,0,0,0,0,1,109.5
"13621","MASSACHUSETTS","EXTON",1,0,0,0,0,0,0,1,109.5
"13622","MASSACHUSETTS","FEEDING HILLS",1,0,0,0,0,0,0,1,109.5
"13623","MASSACHUSETTS","FLOOR 29",1,0,0,0,0,0,0,1,109.5
"13624","MASSACHUSETTS","FLOORS 3-6",1,0,0,0,0,0,0,1,109.5
"13625","MASSACHUSETTS","FORESTDALE",1,0,0,0,0,0,0,1,109.5
"13626","MASSACHUSETTS","FORT LAUDERDALE",1,0,0,0,0,0,0,1,109.5
"13627","MASSACHUSETTS","FORT WORTH",1,0,0,0,0,0,0,1,109.5
"13628","MASSACHUSETTS","FRAMINGHAM MA",1,0,0,0,0,0,0,1,109.5
"13629","MASSACHUSETTS","FREDERICK",1,0,0,0,0,0,0,1,109.5
"13630","MASSACHUSETTS","FRISCO",1,0,0,0,0,0,0,1,109.5
"13631","MASSACHUSETTS","GAINESVILLE",1,0,0,0,0,0,0,1,109.5
"13632","MASSACHUSETTS","GAITHERSBURG",1,0,0,0,0,0,0,1,109.5
"13633","MASSACHUSETTS","GLENDALE",1,0,0,0,0,0,0,1,109.5
"13634","MASSACHUSETTS","GOOGLE CAMBRIDGE",1,0,0,0,0,0,0,1,109.5
"13635","MASSACHUSETTS","GREENBELT",1,0,0,0,0,0,0,1,109.5
"13636","MASSACHUSETTS","HAGERSTOWN",1,0,0,0,0,0,0,1,109.5
"13637","MASSACHUSETTS","HARRISBURG",1,0,0,0,0,0,0,1,109.5
"13638","MASSACHUSETTS","HARVARD",1,0,0,0,0,0,0,1,109.5
"13639","MASSACHUSETTS","HAUPPAUGE",1,0,0,0,0,0,0,1,109.5
"13640","MASSACHUSETTS","HOFFMAN ESTATES",1,0,0,0,0,0,0,1,109.5
"13641","MASSACHUSETTS","HONOLULU",1,0,0,0,0,0,0,1,109.5
"13642","MASSACHUSETTS","HOPINKTON",1,0,0,0,0,0,0,1,109.5
"13643","MASSACHUSETTS","HOUSTON",1,0,0,0,0,0,0,1,109.5
"13644","MASSACHUSETTS","HUNTINGTON",1,0,0,0,0,0,0,1,109.5
"13645","MASSACHUSETTS","INDIANAPOLIS",1,0,0,0,0,0,0,1,109.5
"13646","MASSACHUSETTS","ISELIN",0,1,0,0,0,0,0,1,109.5
"13647","MASSACHUSETTS","JERSEY CITY",1,0,0,0,0,0,0,1,109.5
"13648","MASSACHUSETTS","JUMPTAP",1,0,0,0,0,0,0,1,109.5
"13649","MASSACHUSETTS","LAKEVILLE - MIDDLEBORO",1,0,0,0,0,0,0,1,109.5
"13650","MASSACHUSETTS","LANSING",1,0,0,0,0,0,0,1,109.5
"13651","MASSACHUSETTS","LOS ANGELES",0,0,1,0,0,0,0,1,109.5
"13652","MASSACHUSETTS","LYNDHURST",1,0,0,0,0,0,0,1,109.5
"13653","MASSACHUSETTS","MANCHESTER CENTER",1,0,0,0,0,0,0,1,109.5
"13654","MASSACHUSETTS","MAPLEWOOD",1,0,0,0,0,0,0,1,109.5
"13655","MASSACHUSETTS","MARINA BAY",1,0,0,0,0,0,0,1,109.5
"13656","MASSACHUSETTS","MARINABAY",1,0,0,0,0,0,0,1,109.5
"13657","MASSACHUSETTS","MASHPEE",1,0,0,0,0,0,0,1,109.5
"13658","MASSACHUSETTS","MCLEAN",1,0,0,0,0,0,0,1,109.5
"13659","MASSACHUSETTS","MERIMACK",1,0,0,0,0,0,0,1,109.5
"13660","MASSACHUSETTS","MERRIMAC",1,0,0,0,0,0,0,1,109.5
"13661","MASSACHUSETTS","MERRIMACK",1,0,0,0,0,0,0,1,109.5
"13662","MASSACHUSETTS","METRO BOSTON",1,0,0,0,0,0,0,1,109.5
"13663","MASSACHUSETTS","MIDDLESEX COUNTY",1,0,0,0,0,0,0,1,109.5
"13664","MASSACHUSETTS","MILLERS FALLS",1,0,0,0,0,0,0,1,109.5
"13665","MASSACHUSETTS","MORRISSEY",1,0,0,0,0,0,0,1,109.5
"13666","MASSACHUSETTS","MT. CLEMENS",1,0,0,0,0,0,0,1,109.5
"13667","MASSACHUSETTS","N QUINCY",0,0,1,0,0,0,0,1,109.5
"13668","MASSACHUSETTS","N. BILLERICA",1,0,0,0,0,0,0,1,109.5
"13669","MASSACHUSETTS","N/A",1,0,0,0,0,0,0,1,109.5
"13670","MASSACHUSETTS","NAHANT",1,0,0,0,0,0,0,1,109.5
"13671","MASSACHUSETTS","NEWBURGH",0,0,0,0,1,0,0,1,109.5
"13672","MASSACHUSETTS","NEWPORT BEACH",1,0,0,0,0,0,0,1,109.5
"13673","MASSACHUSETTS","NEWTON HIGHLANDS",1,0,0,0,0,0,0,1,109.5
"13674","MASSACHUSETTS","NINE CAMBRIDGE CENTER",1,0,0,0,0,0,0,1,109.5
"13675","MASSACHUSETTS","NORTH BROOKFIELD",1,0,0,0,0,0,0,1,109.5
"13676","MASSACHUSETTS","NORTH CHATHAM",1,0,0,0,0,0,0,1,109.5
"13677","MASSACHUSETTS","NORTH DIGHTON",1,0,0,0,0,0,0,1,109.5
"13678","MASSACHUSETTS","NORTH HAVEN",1,0,0,0,0,0,0,1,109.5
"13679","MASSACHUSETTS","NORTHVILLE",1,0,0,0,0,0,0,1,109.5
"13680","MASSACHUSETTS","NORWALK",0,1,0,0,0,0,0,1,109.5
"13681","MASSACHUSETTS","NRB 6TH FLOOR",1,0,0,0,0,0,0,1,109.5
"13682","MASSACHUSETTS","OAK BLUFFS",1,0,0,0,0,0,0,1,109.5
"13683","MASSACHUSETTS","ORLANDO",1,0,0,0,0,0,0,1,109.5
"13684","MASSACHUSETTS","OWINGS MILLS",0,0,0,0,1,0,0,1,109.5
"13685","MASSACHUSETTS","PAWTUCKET",0,0,1,0,0,0,0,1,109.5
"13686","MASSACHUSETTS","PISCATAWAY",1,0,0,0,0,0,0,1,109.5
"13687","MASSACHUSETTS","POCASSET",1,0,0,0,0,0,0,1,109.5
"13688","MASSACHUSETTS","PURCHASE",1,0,0,0,0,0,0,1,109.5
"13689","MASSACHUSETTS","RAYMOND",0,0,1,0,0,0,0,1,109.5
"13690","MASSACHUSETTS","RIDGLELAND",1,0,0,0,0,0,0,1,109.5
"13691","MASSACHUSETTS","ROCKPORT",1,0,0,0,0,0,0,1,109.5
"13692","MASSACHUSETTS","ROCKY HILL",1,0,0,0,0,0,0,1,109.5
"13693","MASSACHUSETTS","ROSLINDALE (BOSTON)",1,0,0,0,0,0,0,1,109.5
"13694","MASSACHUSETTS","S. ATTLEBORO",1,0,0,0,0,0,0,1,109.5
"13695","MASSACHUSETTS","SACRAMENTO",1,0,0,0,0,0,0,1,109.5
"13696","MASSACHUSETTS","SAN  FRANCISCO",1,0,0,0,0,0,0,1,109.5
"13697","MASSACHUSETTS","SAN FRANCISCO",1,0,0,0,0,0,0,1,109.5
"13698","MASSACHUSETTS","SAN JOSE",1,0,0,0,0,0,0,1,109.5
"13699","MASSACHUSETTS","SCHAUMBURG",1,0,0,0,0,0,0,1,109.5
"13700","MASSACHUSETTS","SHELTON",0,1,0,0,0,0,0,1,109.5
"13701","MASSACHUSETTS","SMITHFIELD",1,0,0,0,0,0,0,1,109.5
"13702","MASSACHUSETTS","SOUTH ATTLEBORO",1,0,0,0,0,0,0,1,109.5
"13703","MASSACHUSETTS","SOUTH LANCASTER",1,0,0,0,0,0,0,1,109.5
"13704","MASSACHUSETTS","SOUTH PORTLAND",1,0,0,0,0,0,0,1,109.5
"13705","MASSACHUSETTS","SOUTH SAN FRANCISCO",0,0,1,0,0,0,0,1,109.5
"13706","MASSACHUSETTS","SOUTH WATERTOWN",1,0,0,0,0,0,0,1,109.5
"13707","MASSACHUSETTS","SPRING",1,0,0,0,0,0,0,1,109.5
"13708","MASSACHUSETTS","ST WELLESLEY",1,0,0,0,0,0,0,1,109.5
"13709","MASSACHUSETTS","ST. LOUIS",1,0,0,0,0,0,0,1,109.5
"13710","MASSACHUSETTS","ST.LOUIS",0,0,0,0,1,0,0,1,109.5
"13711","MASSACHUSETTS","STATE COLLEGE",1,0,0,0,0,0,0,1,109.5
"13712","MASSACHUSETTS","STREET FAIRHAVEN",1,0,0,0,0,0,0,1,109.5
"13713","MASSACHUSETTS","SUFFLOCK",1,0,0,0,0,0,0,1,109.5
"13714","MASSACHUSETTS","SUITE # 302",1,0,0,0,0,0,0,1,109.5
"13715","MASSACHUSETTS","SUITE 1",1,0,0,0,0,0,0,1,109.5
"13716","MASSACHUSETTS","SUITE 170",1,0,0,0,0,0,0,1,109.5
"13717","MASSACHUSETTS","SUITE 1B",0,0,0,0,1,0,0,1,109.5
"13718","MASSACHUSETTS","SUITE 2890",1,0,0,0,0,0,0,1,109.5
"13719","MASSACHUSETTS","SUITE 400",1,0,0,0,0,0,0,1,109.5
"13720","MASSACHUSETTS","SUITE 422",1,0,0,0,0,0,0,1,109.5
"13721","MASSACHUSETTS","SUITE 4349",0,0,1,0,0,0,0,1,109.5
"13722","MASSACHUSETTS","SUITE 500",1,0,0,0,0,0,0,1,109.5
"13723","MASSACHUSETTS","SUITE 600",1,0,0,0,0,0,0,1,109.5
"13724","MASSACHUSETTS","SUITE 710",0,0,0,0,1,0,0,1,109.5
"13725","MASSACHUSETTS","SUNNYVALE",0,1,0,0,0,0,0,1,109.5
"13726","MASSACHUSETTS","TEATICKET",1,0,0,0,0,0,0,1,109.5
"13727","MASSACHUSETTS","TOWNSEND",1,0,0,0,0,0,0,1,109.5
"13728","MASSACHUSETTS","TRASK LANE",1,0,0,0,0,0,0,1,109.5
"13729","MASSACHUSETTS","TUAN",1,0,0,0,0,0,0,1,109.5
"13730","MASSACHUSETTS","UNION",1,0,0,0,0,0,0,1,109.5
"13731","MASSACHUSETTS","VINEYARD HAVEN",1,0,0,0,0,0,0,1,109.5
"13732","MASSACHUSETTS","WASHINGTON D.C.",1,0,0,0,0,0,0,1,109.5
"13733","MASSACHUSETTS","WASHINGTON DC",0,0,1,0,0,0,0,1,109.5
"13734","MASSACHUSETTS","WELLESLY HILLS",1,0,0,0,0,0,0,1,109.5
"13735","MASSACHUSETTS","WEST BROOKFIELD",1,0,0,0,0,0,0,1,109.5
"13736","MASSACHUSETTS","WEST CONCORD",1,0,0,0,0,0,0,1,109.5
"13737","MASSACHUSETTS","WEST DES MOINES",0,0,1,0,0,0,0,1,109.5
"13738","MASSACHUSETTS","WEST STOCKBRIDGE ROAD",1,0,0,0,0,0,0,1,109.5
"13739","MASSACHUSETTS","WEST TISBURY",1,0,0,0,0,0,0,1,109.5
"13740","MASSACHUSETTS","WESTBOURGH",1,0,0,0,0,0,0,1,109.5
"13741","MASSACHUSETTS","WESTCHESTER",0,1,0,0,0,0,0,1,109.5
"13742","MASSACHUSETTS","WESTERVILLE",0,1,0,0,0,0,0,1,109.5
"13743","MASSACHUSETTS","WHATELY",1,0,0,0,0,0,0,1,109.5
"13744","MASSACHUSETTS","WOBURN/WINCHESTER",1,0,0,0,0,0,0,1,109.5
"13745","MASSACHUSETTS","WOODBURN",1,0,0,0,0,0,0,1,109.5
"13746","MASSACHUSETTS","WOODCLIFF LAKE",1,0,0,0,0,0,0,1,109.5
"13747","MASSACHUSETTS","WOONSOCKET",1,0,0,0,0,0,0,1,109.5
"13748","MASSACHUSETTS","WUBORN",0,0,1,0,0,0,0,1,109.5
"13749","NEBRASKA","OHAMA",5,1,0,0,0,0,0,6,109.5
"13750","NEBRASKA","SAINT PAUL",6,0,0,0,0,0,0,6,109.5
"13751","NEBRASKA","SOUTH SIOUX CITY",6,0,0,0,0,0,0,6,109.5
"13752","NEBRASKA","WAVERLY",5,0,0,0,1,0,0,6,109.5
"13753","NEW MEXICO","LOVINGTON",30,1,1,0,2,0,0,34,109
"13754","VERMONT","WILLISTON",72,4,4,0,7,0,0,87,109
"13755","WEST VIRGINIA","ATHENS",7,0,0,0,0,0,0,7,109
"13756","WEST VIRGINIA","DUNBAR",7,0,0,0,0,0,0,7,109
"13757","WEST VIRGINIA","RAINELLE",5,1,1,0,0,0,0,7,109
"13758","WEST VIRGINIA","SEATTLE",5,1,1,0,0,0,0,7,109
"13759","WEST VIRGINIA","WILLIAMSON",6,1,0,0,0,0,0,7,109
"13760","ARKANSAS","CLARKSVILLE",9,1,0,0,0,0,0,10,108.5
"13761","ARKANSAS","FT. SMITH",9,0,1,0,0,0,0,10,108.5
"13762","ARKANSAS","MONTICELLO",9,0,1,0,0,0,0,10,108.5
"13763","ARKANSAS","MORRILTON",8,0,1,0,1,0,0,10,108.5
"13764","MISSISSIPPI","BAY SAINT LOUIS",4,0,0,0,1,0,0,5,108.5
"13765","MISSISSIPPI","BELZONI",5,0,0,0,0,0,0,5,108.5
"13766","MISSISSIPPI","HERNANDO",5,0,0,0,0,0,0,5,108.5
"13767","MISSISSIPPI","KANSAS CITY",4,1,0,0,0,0,0,5,108.5
"13768","MISSISSIPPI","PORT GIBSON",5,0,0,0,0,0,0,5,108.5
"13769","MISSISSIPPI","TAYLORSVILLE",5,0,0,0,0,0,0,5,108.5
"13770","NEW MEXICO","PORTALES",32,0,0,0,0,0,0,32,108
"13771","OREGON","JACKSONVILLE",11,0,0,0,1,0,0,12,108
"13772","VERMONT","COLCHESTER",68,2,4,0,7,0,0,81,108
"13773","NEW MEXICO","LAS VEGAS",17,2,4,0,2,0,0,25,107
"13774","UTAH","HIGHLAND",5,1,0,0,2,0,0,8,107
"13775","UTAH","MILFORD",5,0,2,0,1,0,0,8,107
"13776","UTAH","PAYSON",8,0,0,0,0,0,0,8,107
"13777","VERMONT","WINOOSKI",60,2,1,0,1,0,0,64,107
"13778","NEW HAMPSHIRE","BRENTWOOD",1,2,0,0,1,0,0,4,106.5
"13779","NEW HAMPSHIRE","FRANCONIA",4,0,0,0,0,0,0,4,106.5
"13780","NEW HAMPSHIRE","HAMPTON BEACH",3,0,0,0,1,0,0,4,106.5
"13781","NEW HAMPSHIRE","LANCASTER",2,1,0,0,1,0,0,4,106.5
"13782","NEW HAMPSHIRE","RYE",2,0,0,0,2,0,0,4,106.5
"13783","NEW HAMPSHIRE","W. LEBANON",4,0,0,0,0,0,0,4,106.5
"13784","NEW HAMPSHIRE","WALPOLE",3,0,0,0,1,0,0,4,106.5
